Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Algeria,DZA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,55.9750963328377,55.4663839284041,55.8028047775332,46.954170922174,49.7720707197039,49.5099050718162,48.2903233682398,47.0297325412408,45.213910110568,39.6312733311175,38.8539574366302,39.1141351206569,40.8669032961564,38.9386030783151,33.6300033432009,39.1979416063304,45.490976683548,41.457199011316,40.6682616171136,..
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.49572335207526,1.1838181536619,1.46277344571787,1.82742164668261,1.29390467487817,1.17767329101171,0.660551953898791,0.736559065111634,0.628688968391006,-0.286832290676438,0.906300705997455,0.647902696344894,0.753576088552125,0.713947308015691,0.693816014772836,0.466728479682941,0.107187812155079,0.489819143410423,0.455370730483787,..
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,65.9152919677621,67.5454733939763,71.0284922505261,64.2847547238993,63.4912159928425,62.2200899610479,60.7576393340605,59.151008157244,56.9235419669867,53.2046225904145,49.7609327925216,49.8208161712587,52.4361676779223,46.5068426081672,40.3897565625388,46.8370592599607,51.1900893683897,43.7397984507007,40.1345741170703,..
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.3621197641824,33.5715459915764,35.5369334164485,46.0669131037696,43.2868274827225,39.7538222142123,40.2823786992933,44.5820108403061,46.8984793363791,51.779612559441,51.6415142855742,48.2675922575805,46.4568594962626,44.6295617875004,42.9493576825015,39.146266285101,35.0979536992694,37.6168765143841,41.098075603421,..
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.7811837501722,7.09551578619987,15.1178821656575,-7.37374817554633,15.5569181218379,16.9087083630482,8.00244653777544,0.892752993063837,1.45036466218247,-4.98674479608955,0.856688224051865,4.93800729574315,6.16467836389162,0.882992828847023,-4.7113839171413,15.9325995902386,22.9203055988744,1.00153139964416,3.37497744499591,..
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,3660.66104745322,4167.45169937531,5180.91881514686,4235.42990456612,4912.78585503672,5916.31364364343,6033.64884689543,5979.60138960585,6094.69392314956,4685.05902729002,4424.98529027556,4554.66753957828,4577.21029180491,4468.45341883656,3743.5419522929,4160.55926736925,4960.30334332888,5370.477235078,5752.99076651465,..
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.89999999905852,3.10000000128674,2.49999999929371,1.19999999969519,4.80000000093564,2.99999999941909,2.40000000034432,2.60000000061164,4.09999999866501,3.20000000089023,3.90000000017621,1.49999999895587,1.40000000088281,0.899999999219148,-4.99999999908597,3.79999999900707,3.60000000094915,4.10000000005964,3.69999999907979,..
American Samoa,ASM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,14.7170495986938,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Trade (% of GDP),NE.TRD.GNFS.ZS,229.817444219067,218.146718146718,249.821428571429,161.333333333333,157.940663176265,157.543859649123,176.40625,173.824451410658,174.805598755832,162.407132243685,159.165424739195,161.437908496732,171.830985915493,156.568778979907,154.368932038835,136.8,124.684270952928,..,..,..
American Samoa,ASM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.81367521367521,3.16061220726536,11.0593351972663,25.776397515528,-15.3648895532304,-0.52356020942409,17.3684210526316,2.24358974358974,-0.962160294226521,1.4697327650683,1.40582171236608,-1.94089005769675,1.69536107125778,1.74828930007058,6.72878072142282,4.8425556863277,14.1527648578811,..,..,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,8745.16621137404,9231.37240924563,10030.8089130902,12156.0293905777,10375.1720141957,10383.459331451,11745.4899153958,11813.5022034589,12026.3344929488,12727.4102651386,12843.3342903627,11863.6839452565,12552.0546868861,12886.1359517218,14489.2586563775,15236.1604875571,18017.4589383973,..,..,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.09836065573771,1.85185185185186,-2.65734265734265,-4.16666666666666,0.299850074962521,0,-4.33482810164425,-2.5,1.76282051282051,3.14960629921259,-1.67938931297709,-6.98757763975155,2.6711185308848,-0.487804878048777,4.41176470588236,-0.782472613458523,1.73501577287065,..,..,..
Andorra,AND,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,18.0104652921679,15.5264238134716,15.0217984709598,11.6434481524489,14.2213295948545,16.0626743426895,..
Andorra,AND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.24489998817444,2.10469007492065,2.87392997741699,3.14292001724243,2.97662997245789,2.98706007003784,2.56577895521486,2.50616002082825,3.07420992851257,3.28034996986389,3.23707008361816,3.21708989143372,3.2467200756073,3.15060997009277,2.63213046553066,2.381921736037,2.64727997779846,1.89867997169495,..,..
Andorra,AND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,14.1206057564939,13.7632458363196,12.6582711954138,13.1108385219337,14.9845975404244,13.9472972221746,..,..
Andorra,AND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3818072686093,9.43228499707799,14.5826559404996,17.5702350620217,7.28597529959797,6.64266743694098,..
Andorra,AND,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.45718408670396,3.21122734131436,2.27433831984322,0.132136132405464,0.374313758110119,0.196764152031051,0.174556905779482,0.448492200194735,-0.0840193165570753,0.660588959137868,0.347795381575793,1.13650934319639,1.01247848005298,1.37475350829189,1.11378607410401,2.5588606935971,4.23665226454663,6.29560082401824,3.14365541697994,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,43467.1963063068,48336.2548304926,49132.4925840057,43975.0000888133,42746.830391567,46657.1495384811,41500.5499988288,42470.3230369366,44369.6712976777,38654.95287916,40129.8385811474,40672.9717424447,42819.7577456133,41257.816459345,37361.1070081615,42425.7066454357,42414.0479861228,46812.4261013102,49303.6491674336,..
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.80868869916921,1.55318814103222,-5.55918636850581,-5.30284654348291,-1.97495799965345,-0.00806975341139093,-4.97444371853503,-3.54759651549344,2.50446552114518,1.43414039522716,3.70967806978986,0.346071889630295,1.58876549046354,2.01554763848308,-11.1839399355384,8.28677879049404,9.56461225648184,2.58355480961319,3.37182032638998,..
Angola,AGO,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,18.2253229198446,14.487357954762,7.28233163406667,-9.26704056119383,7.85577834884186,10.4217171191836,9.64052717140429,5.47217516826916,-2.4421772584791,-10.018075447644,-5.15244763778543,-0.750047560666891,8.26988653763387,6.36332599336486,1.48153175557465,10.557440687931,8.96477515056049,3.90508703150085,6.24744044837087,..
Angola,AGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.28146004676819,..,..,..,3.42131996154785,..,3.08191085718142,4.43894951297476,..,3.48689580393413,2.75493664582725,2.46687881104886,2.18351298946275,2.07306438181603,2.66744733689285,2.29719689513241,2.38535898416633,2.51273663315785,..,..
Angola,AGO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,53.2105945803715,52.0677070965121,52.4283199138017,41.6482525275067,46.5548019219979,46.5703660749395,46.0832042779782,40.1086035207388,33.3219892434402,26.4270921405096,32.4370578534035,34.4330712208624,37.7755591982675,38.2816115156216,28.4513835625061,33.3579205380107,29.3143187262193,23.9267530969989,22.5358175669208,..
Angola,AGO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.8842752142441,19.2115962538976,22.9883598928014,15.7996845751465,14.5589920536317,14.3382952931909,13.2204079061426,12.6117526343152,11.9996728280075,9.7095138707439,8.57578671451953,8.05553778682328,9.92888023428148,11.2888521414,20.5176075923944,10.7033300733944,12.7318115283927,8.86912888166896,7.74436374420001,..
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.0643009490167298,-1.22312266225132,1.69952793928946,2.69909240017807,-3.37761927933748,-2.40838836782517,-1.02012839058611,-4.78350487024797,2.38352427018273,9.7795154502448,-0.299804386002375,-8.76696380208172,-7.21246216123288,-5.07649440156737,-3.17143620765821,-5.47403409372737,-5.02899288556058,-1.97786390222726,-1.0986881170909,..
Angola,AGO,Trade (% of GDP),NE.TRD.GNFS.ZS,84.6246041171541,97.2256306999958,108.680408741993,102.263183257986,90.9940631355109,89.0369443425845,81.9394785486361,77.3498013716078,69.5801424481147,54.9793808779835,47.0155661405313,45.6643423539921,58.916480075976,60.7148243336685,54.3442286847189,61.5262136695806,55.2547732713835,53.033483632308,50.8422305562091,..
Angola,AGO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.1285215642067,26.8723206787845,31.0476642804707,42.1126629946906,29.7638327935383,27.3662454536118,27.9685614009235,26.9937630528609,28.8734781928265,29.1086095935763,30.134293482854,29.1829432051553,24.2002490160737,24.6757736004733,19.6439562319095,15.9851660648707,14.1769859541901,12.3076318613212,10.4110011927256,..
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,16.8144177409717,5.17451412385232,19.4273825037442,-14.2712785841144,28.6707999117781,29.6448791394687,7.11226963759002,3.23350803784217,4.08173188082372,-2.95734582640344,20.8727031796989,23.7128061508132,25.1941561527886,19.865887523588,16.0635806527472,35.6536922843777,18.1217716217607,17.9292334566891,24.6045843466503,..
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2930.4442860732,3515.05678986535,4578.15526451517,3645.14846562976,4101.63715566712,5184.15269149912,5702.45306277434,5688.57916215215,5649.68762469139,3641.72893919944,2051.81462126253,2790.71886869768,2860.0936483682,2493.67884440177,1759.35619918264,2303.90812662776,3682.1131513698,2916.13663284275,2665.87444776753,..
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.8418178757044,13.0026889457975,10.7866360496581,1.99558909788963,5.29366572819954,3.59386960240222,8.50312283866612,4.88306129688392,4.65572356315585,0.763177710914789,-1.70053036291208,-0.149396225571834,-0.59441122698307,-0.204680245744115,-4.04244724639663,2.10275251923413,4.21600258475137,1.26330814020108,4.42390664406875,..
Antigua and Barbuda,ATG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-19.8432206578823,-28.7521784338138,-21.6400619803907,-13.0521618835597,-10.8739141545735,-5.07303916439276,-8.11026781449488,-8.78062787514537,-0.0378965310947221,2.03393623440556,-2.38761069740834,-7.6968559845244,-13.9937660480859,-6.50528434529466,-15.5663867272565,-17.7815117413436,-15.6262417034245,-13.5132714444514,-8.21543779981637,..
Antigua and Barbuda,ATG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,2.22275996208191,..,..,2.13043025907083,2.35972143126598,2.3044409375638,1.9934755302761,2.17149931504636,2.28158315038897,2.26922708436893,3.35725653382563,3.0051830460864,2.50897393198865,2.50368755552383,3.10505161832136,..,..
Antigua and Barbuda,ATG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,22.1475235171357,23.2994751710531,9.85935759677714,6.05699272043589,7.21860114712015,5.4088284644018,9.14709758740785,7.00759321793992,3.35554163274444,7.93223201859466,6.54079848427652,9.85575663347108,12.1775193572219,7.75630247071163,6.82766026835143,17.8854599675431,16.3832463643885,14.6092927494913,11.1314252318887,..
Antigua and Barbuda,ATG,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,141.546161057996,130.071549851721,132.025917905085,127.664323582144,130.655152659419,137.537783631991,94.289529886499,101.074960584779,117.703527768353,..,..,..
Antigua and Barbuda,ATG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.11767223101916,4.36932052926873,4.7383581938649,1.109636064732,1.60741690564493,1.13459175890502,2.55082056964062,-2.28757187039086,1.77707213641139,2.80180153658335,-0.475117518871471,0.31653179289151,1.44421842084309,0.712335041612306,0.781653570303064,4.91927458082348,6.78027470784266,4.91194084907252,6.18040953916392,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,16173.8136329968,18204.5124043068,18786.6743142216,16472.2478528568,15217.3950790922,14911.7275084471,15639.8078114787,15051.5113587425,15532.1062063584,16077.6340769406,16556.8551801588,16965.7288273816,18273.4270684912,18896.3721832248,15369.6082250401,17348.6006987182,20105.1989085164,21494.5474000727,23542.4526945578,..
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.7081474873625,9.31518272315685,-0.0140065981851762,-11.9628794703471,-7.84050683730972,-1.95874262217572,3.37314273947959,-0.600982329599361,2.19829188738797,1.42161997595372,4.1203675438061,2.71272657973627,6.71200487159726,3.1722219373937,-18.8687765208148,8.17286311186622,9.10780623385958,2.42736300110336,3.65638765956977,..
Argentina,ARG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2.79449564264943,2.1036160391819,1.49940141614234,2.1785669619099,-0.383118699737132,-1.00728084144866,-0.39159512386959,-2.37749566620572,-1.74400211981355,-2.96292666513533,-2.70922168361454,-4.8399592180739,-5.16055257152294,-0.779998447561847,0.696935361136029,1.36154422203441,-0.62525456692328,-3.1951463789585,0.893118418089374,..
Argentina,ARG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.12821006774902,4.46260023117065,4.84440994262695,5.53105020523071,5.01971006393433,5.29062986373901,5.34582996368408,5.43661022186279,5.36144018173218,5.77611017227173,5.54548978805542,5.45431995391846,4.87773990631104,4.7716498374939,5.27689981460571,4.65393018722534,4.79263019561768,5.89754023690244,..,..
Argentina,ARG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.3003965721413,24.4794431962016,23.2919032639209,21.117955565887,20.6021673473589,20.0907222034274,18.4511630822258,17.206196676033,17.667044537805,15.9957828960867,16.623530348527,15.5635327564442,14.724720556382,17.4291721090617,17.4222858081054,21.1310180177491,18.3687423258679,18.0632398809628,18.398327624104,..
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.8788866954319,12.4482684483004,13.3178463574032,12.3830415594157,12.8530426903255,12.6636277012315,12.9528415127413,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962,10.939623860491,9.79144711720618,10.3919973375404,10.7081211457574,11.3410740324002,11.0647708089117,9.92889407586128,..,..
Argentina,ARG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.38106854489628,2.25129423568361,2.68990096507093,1.20643922647566,2.67516171886535,2.04465997872008,2.80667189982932,1.77920553648531,0.962406650325519,1.97713461784426,0.584748941173009,1.78936504083806,2.23253157689253,1.48500687570697,1.26616924308721,1.36838083162438,2.3984601182853,3.81190879856952,1.82409522925391,..
Argentina,ARG,Trade (% of GDP),NE.TRD.GNFS.ZS,40.4334798719151,40.945170618571,40.4026733790382,34.0571269054879,34.9710132635696,35.2061549999644,30.5265423717108,29.3339290021037,28.4067936452275,22.4862260889792,26.0938878488799,25.2896011376779,30.7625359549926,32.6306150458499,30.203698807416,33.078689567466,31.5801792606256,26.6769512482215,27.929760849367,..
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.6804872364334,20.099113202908,19.5727758777106,16.0531123592112,17.7055338062046,18.39845891735,16.5019865298875,17.3057789012596,17.2628810064651,17.0707048841583,17.6632278606203,18.2125671747754,16.6138850156371,14.2100303992191,14.4151557410245,18.0762892471421,17.3855861358427,19.3822632919135,15.8378002382311,..
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,13.7410524859152,14.9399250245835,23.1711649813124,15.3776493708921,20.915124272047,23.7034721839593,22.3148806733049,23.9487984162746,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792819079,42.0336689575031,49.1955790596612,40.0830878011993,53.8020877665554,68.9938267692314,136.742358437599,207.605241734472,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,5869.38028970204,7185.25155147027,8944.1102657357,8150.23527028221,10260.1313108254,12704.2831819684,12949.717486654,12963.675773326,12233.1444119186,13679.6264980954,12699.9623137756,14532.5009308511,11752.7998922979,9955.97478680428,8535.59938004389,10738.0179223384,13962.1894087223,14261.8465667948,13969.7836603737,..
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464,10.4418119882506,6.02074537534855,-1.85578803046339,-1.34293072157739,..
Armenia,ARM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.39537289745615,-7.35660133782848,-14.2246479360543,-16.4837116405483,-13.6219482985733,-10.4403281934473,-9.96233164214969,-7.31624657065382,-7.76786633240123,-2.66180705584757,-0.956577968660226,-1.26072402014699,-7.2281230237955,-7.05686573000043,-3.99777390668492,-3.39629418665849,0.737867280509602,-2.77026594121126,-4.60216691099963,..
